geom,intersection_lat,intersection_lon,year,st_asgeojson,biccol,pedcol,bickill,pedkill,ambiccol,pmbiccol,ampedcol,pmpedcol,ambickill,pmbickill,ampedkill,pmpedkill,street_names,bicinj,pedinj,ambicinj,pmbicinj,ampedinj,pmpedinj
POINT(-122.401853391 37.7966261647),37.7966261647,-122.401853391,2016,"{""type"":""Point"",""coordinates"":[-122.401853391,37.7966261647]}",1,0,0,0,0,1,0,0,0,0,0,0,"['JACKSON ST', 'SANSOME ST']",1,0,0,1,0,0
POINT(-122.401859379 37.7919899716),37.7919899716,-122.401859379,2016,"{""type"":""Point"",""coordinates"":[-122.401859379,37.7919899716]}",1,0,0,0,0,1,0,0,0,0,0,0,"['EXCHANGE PL', 'PINE ST']",1,0,0,1,0,0
POINT(-122.401875118 37.7269647591),37.7269647591,-122.401875118,2019,"{""type"":""Point"",""coordinates"":[-122.401875118,37.7269647591]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BAY SHORE BLVD', 'FITZGERALD AVE']",0,1,0,0,0,1
POINT(-122.401955144 37.7279574564),37.7279574564,-122.401955144,2016,"{""type"":""Point"",""coordinates"":[-122.401955144,37.7279574564]}",0,1,0,0,0,0,1,0,0,0,0,0,"['EGBERT AVE', 'PHELPS ST']",0,1,0,0,1,0
POINT(-122.401955144 37.7279574564),37.7279574564,-122.401955144,2021,"{""type"":""Point"",""coordinates"":[-122.401955144,37.7279574564]}",0,1,0,0,0,0,0,1,0,0,0,0,"['EGBERT AVE', 'PHELPS ST']",0,1,0,0,0,1
POINT(-122.401956578 37.7482148928),37.7482148928,-122.401956578,2006,"{""type"":""Point"",""coordinates"":[-122.401956578,37.7482148928]}",0,1,0,0,0,0,1,0,0,0,0,0,"['KANSAS ST', 'MARIN ST']",0,1,0,0,1,0
POINT(-122.401956578 37.7482148928),37.7482148928,-122.401956578,2019,"{""type"":""Point"",""coordinates"":[-122.401956578,37.7482148928]}",0,1,0,0,0,0,0,1,0,0,0,0,"['KANSAS ST', 'MARIN ST']",0,1,0,0,0,1
POINT(-122.401957756 37.7929543371),37.7929543371,-122.401957756,2018,"{""type"":""Point"",""coordinates"":[-122.401957756,37.7929543371]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CALIFORNIA ST', 'LEIDESDORFF ST']",0,1,0,0,0,1
POINT(-122.40196235 37.7687062091),37.7687062091,-122.40196235,2017,"{""type"":""Point"",""coordinates"":[-122.40196235,37.7687062091]}",0,1,0,0,0,0,0,1,0,0,0,0,"['ALAMEDA ST', 'DE HARO ST']",0,1,0,0,0,1
POINT(-122.401973427 37.8040722503),37.8040722503,-122.401973427,2011,"{""type"":""Point"",""coordinates"":[-122.401973427,37.8040722503]}",1,0,0,0,1,0,0,0,0,0,0,0,"['BATTERY ST', 'LOMBARD ST', 'THE EMBARCADERO']",1,0,1,0,0,0
POINT(-122.401973427 37.8040722503),37.8040722503,-122.401973427,2016,"{""type"":""Point"",""coordinates"":[-122.401973427,37.8040722503]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BATTERY ST', 'LOMBARD ST', 'THE EMBARCADERO']",1,0,0,1,0,0
POINT(-122.401973427 37.8040722503),37.8040722503,-122.401973427,2018,"{""type"":""Point"",""coordinates"":[-122.401973427,37.8040722503]}",1,0,0,0,1,0,0,0,0,0,0,0,"['BATTERY ST', 'LOMBARD ST', 'THE EMBARCADERO']",1,0,1,0,0,0
POINT(-122.401973427 37.8040722503),37.8040722503,-122.401973427,2019,"{""type"":""Point"",""coordinates"":[-122.401973427,37.8040722503]}",2,1,0,0,1,1,1,0,0,0,0,0,"['BATTERY ST', 'LOMBARD ST', 'THE EMBARCADERO']",2,1,1,1,1,0
POINT(-122.401973427 37.8040722503),37.8040722503,-122.401973427,2021,"{""type"":""Point"",""coordinates"":[-122.401973427,37.8040722503]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BATTERY ST', 'LOMBARD ST', 'THE EMBARCADERO']",1,0,0,1,0,0
POINT(-122.401973427 37.8040722503),37.8040722503,-122.401973427,2022,"{""type"":""Point"",""coordinates"":[-122.401973427,37.8040722503]}",1,0,0,0,1,0,0,0,0,0,0,0,"['BATTERY ST', 'LOMBARD ST', 'THE EMBARCADERO']",1,0,1,0,0,0
POINT(-122.401979137 37.7764700676),37.7764700676,-122.401979137,2014,"{""type"":""Point"",""coordinates"":[-122.401979137,37.7764700676]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BRYANT ST', 'MORRIS ST']",0,1,0,0,0,1
POINT(-122.401980672 37.8032395937),37.8032395937,-122.401980672,2010,"{""type"":""Point"",""coordinates"":[-122.401980672,37.8032395937]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BATTERY ST', 'GREENWICH ST']",1,0,0,1,0,0
POINT(-122.401980672 37.8032395937),37.8032395937,-122.401980672,2012,"{""type"":""Point"",""coordinates"":[-122.401980672,37.8032395937]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BATTERY ST', 'GREENWICH ST']",0,1,0,0,0,1
POINT(-122.401992727 37.7690294705),37.7690294705,-122.401992727,2018,"{""type"":""Point"",""coordinates"":[-122.401992727,37.7690294705]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BERRY ST', 'DE HARO ST']",0,1,0,0,0,1
POINT(-122.401992727 37.7690294705),37.7690294705,-122.401992727,2022,"{""type"":""Point"",""coordinates"":[-122.401992727,37.7690294705]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BERRY ST', 'DE HARO ST']",0,1,0,0,1,0
POINT(-122.401997471 37.7891026504),37.7891026504,-122.401997471,2006,"{""type"":""Point"",""coordinates"":[-122.401997471,37.7891026504]}",2,2,0,0,0,2,0,2,0,0,0,0,"['MONTGOMERY ST', 'POST ST']",2,2,0,2,0,2
POINT(-122.401997471 37.7891026504),37.7891026504,-122.401997471,2007,"{""type"":""Point"",""coordinates"":[-122.401997471,37.7891026504]}",0,1,0,0,0,0,0,1,0,0,0,0,"['MONTGOMERY ST', 'POST ST']",0,1,0,0,0,1
POINT(-122.401997471 37.7891026504),37.7891026504,-122.401997471,2008,"{""type"":""Point"",""coordinates"":[-122.401997471,37.7891026504]}",1,1,0,0,0,1,0,1,0,0,0,0,"['MONTGOMERY ST', 'POST ST']",1,1,0,1,0,1
POINT(-122.401997471 37.7891026504),37.7891026504,-122.401997471,2009,"{""type"":""Point"",""coordinates"":[-122.401997471,37.7891026504]}",2,1,0,0,1,1,0,1,0,0,0,0,"['MONTGOMERY ST', 'POST ST']",2,1,1,1,0,1
POINT(-122.401997471 37.7891026504),37.7891026504,-122.401997471,2010,"{""type"":""Point"",""coordinates"":[-122.401997471,37.7891026504]}",0,1,0,0,0,0,1,0,0,0,0,0,"['MONTGOMERY ST', 'POST ST']",0,1,0,0,1,0
POINT(-122.401997471 37.7891026504),37.7891026504,-122.401997471,2016,"{""type"":""Point"",""coordinates"":[-122.401997471,37.7891026504]}",0,1,0,0,0,0,1,0,0,0,0,0,"['MONTGOMERY ST', 'POST ST']",0,1,0,0,1,0
POINT(-122.401997471 37.7891026504),37.7891026504,-122.401997471,2019,"{""type"":""Point"",""coordinates"":[-122.401997471,37.7891026504]}",1,0,0,0,1,0,0,0,0,0,0,0,"['MONTGOMERY ST', 'POST ST']",1,0,1,0,0,0
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2006,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",2,0,0,0,1,1,0,0,0,0,0,0,"['03RD ST', 'MISSION ST']",2,0,1,1,0,0
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2008,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', 'MISSION ST']",1,0,0,1,0,0
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2009,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",2,2,0,0,1,1,1,1,0,0,0,0,"['03RD ST', 'MISSION ST']",2,2,1,1,1,1
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2010,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'MISSION ST']",0,1,0,0,0,1
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2011,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",0,1,0,0,0,0,0,1,0,0,0,0,"['03RD ST', 'MISSION ST']",0,1,0,0,0,1
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2012,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'MISSION ST']",0,1,0,0,1,0
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2014,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",2,0,0,0,1,1,0,0,0,0,0,0,"['03RD ST', 'MISSION ST']",2,0,1,1,0,0
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2016,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",0,3,0,0,0,0,1,2,0,0,0,0,"['03RD ST', 'MISSION ST']",0,3,0,0,1,2
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2017,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",0,1,0,0,0,0,1,0,0,0,0,0,"['03RD ST', 'MISSION ST']",0,1,0,0,1,0
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2018,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",1,1,0,0,0,1,1,0,0,0,0,0,"['03RD ST', 'MISSION ST']",1,1,0,1,1,0
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2019,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",1,0,0,0,0,1,0,0,0,0,0,0,"['03RD ST', 'MISSION ST']",1,0,0,1,0,0
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2020,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",0,2,0,0,0,0,2,0,0,0,0,0,"['03RD ST', 'MISSION ST']",0,2,0,0,2,0
POINT(-122.40202542 37.7862481518),37.7862481518,-122.40202542,2022,"{""type"":""Point"",""coordinates"":[-122.40202542,37.7862481518]}",2,3,0,1,0,2,1,2,0,0,0,1,"['03RD ST', 'MISSION ST']",2,2,0,2,1,1
POINT(-122.402026702 37.7459538562),37.7459538562,-122.402026702,2015,"{""type"":""Point"",""coordinates"":[-122.402026702,37.7459538562]}",0,1,0,0,0,0,1,0,0,0,0,0,"['JERROLD AVE', 'NAPOLEON ST']",0,1,0,0,1,0
POINT(-122.402026702 37.7459538562),37.7459538562,-122.402026702,2018,"{""type"":""Point"",""coordinates"":[-122.402026702,37.7459538562]}",0,1,0,0,0,0,0,1,0,0,0,0,"['JERROLD AVE', 'NAPOLEON ST']",0,1,0,0,0,1
POINT(-122.402026702 37.7459538562),37.7459538562,-122.402026702,2021,"{""type"":""Point"",""coordinates"":[-122.402026702,37.7459538562]}",0,1,0,0,0,0,1,0,0,0,0,0,"['JERROLD AVE', 'NAPOLEON ST']",0,1,0,0,1,0
POINT(-122.402040983 37.7975049444),37.7975049444,-122.402040983,2007,"{""type"":""Point"",""coordinates"":[-122.402040983,37.7975049444]}",0,1,0,0,0,0,0,1,0,0,0,0,"['PACIFIC AVE', 'SANSOME ST']",0,1,0,0,0,1
POINT(-122.402040983 37.7975049444),37.7975049444,-122.402040983,2009,"{""type"":""Point"",""coordinates"":[-122.402040983,37.7975049444]}",1,1,0,0,1,0,1,0,0,0,0,0,"['PACIFIC AVE', 'SANSOME ST']",1,1,1,0,1,0
POINT(-122.402040983 37.7975049444),37.7975049444,-122.402040983,2011,"{""type"":""Point"",""coordinates"":[-122.402040983,37.7975049444]}",0,1,0,0,0,0,1,0,0,0,0,0,"['PACIFIC AVE', 'SANSOME ST']",0,1,0,0,1,0
POINT(-122.402040983 37.7975049444),37.7975049444,-122.402040983,2016,"{""type"":""Point"",""coordinates"":[-122.402040983,37.7975049444]}",0,1,0,0,0,0,1,0,0,0,0,0,"['PACIFIC AVE', 'SANSOME ST']",0,1,0,0,1,0
POINT(-122.402046027 37.7739673431),37.7739673431,-122.402046027,2022,"{""type"":""Point"",""coordinates"":[-122.402046027,37.7739673431]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BRANNAN ST', 'LUCERNE ST']",1,0,0,1,0,0
POINT(-122.402056472 37.7212774521),37.7212774521,-122.402056472,2006,"{""type"":""Point"",""coordinates"":[-122.402056472,37.7212774521]}",0,1,0,0,0,0,0,1,0,0,0,0,"['GIRARD ST', 'MANSELL ST']",0,1,0,0,0,1
POINT(-122.402056472 37.7212774521),37.7212774521,-122.402056472,2011,"{""type"":""Point"",""coordinates"":[-122.402056472,37.7212774521]}",0,1,0,0,0,0,0,1,0,0,0,0,"['GIRARD ST', 'MANSELL ST']",0,1,0,0,0,1
POINT(-122.402056472 37.7212774521),37.7212774521,-122.402056472,2016,"{""type"":""Point"",""coordinates"":[-122.402056472,37.7212774521]}",0,1,0,0,0,0,0,1,0,0,0,0,"['GIRARD ST', 'MANSELL ST']",0,1,0,0,0,1
POINT(-122.402060967 37.7239199947),37.7239199947,-122.402060967,2007,"{""type"":""Point"",""coordinates"":[-122.402060967,37.7239199947]}",0,1,0,0,0,0,0,1,0,0,0,0,"['PAUL AVE', 'SAN BRUNO AVE']",0,1,0,0,0,1
POINT(-122.402060967 37.7239199947),37.7239199947,-122.402060967,2012,"{""type"":""Point"",""coordinates"":[-122.402060967,37.7239199947]}",0,3,0,0,0,0,3,0,0,0,0,0,"['PAUL AVE', 'SAN BRUNO AVE']",0,3,0,0,3,0
POINT(-122.402060967 37.7239199947),37.7239199947,-122.402060967,2015,"{""type"":""Point"",""coordinates"":[-122.402060967,37.7239199947]}",0,3,0,0,0,0,1,2,0,0,0,0,"['PAUL AVE', 'SAN BRUNO AVE']",0,3,0,0,1,2
POINT(-122.402060967 37.7239199947),37.7239199947,-122.402060967,2017,"{""type"":""Point"",""coordinates"":[-122.402060967,37.7239199947]}",0,1,0,0,0,0,1,0,0,0,0,0,"['PAUL AVE', 'SAN BRUNO AVE']",0,1,0,0,1,0
POINT(-122.402060967 37.7239199947),37.7239199947,-122.402060967,2018,"{""type"":""Point"",""coordinates"":[-122.402060967,37.7239199947]}",0,2,0,0,0,0,1,1,0,0,0,0,"['PAUL AVE', 'SAN BRUNO AVE']",0,2,0,0,1,1
POINT(-122.402060967 37.7239199947),37.7239199947,-122.402060967,2019,"{""type"":""Point"",""coordinates"":[-122.402060967,37.7239199947]}",1,0,0,0,0,1,0,0,0,0,0,0,"['PAUL AVE', 'SAN BRUNO AVE']",1,0,0,1,0,0
POINT(-122.402060967 37.7239199947),37.7239199947,-122.402060967,2020,"{""type"":""Point"",""coordinates"":[-122.402060967,37.7239199947]}",0,1,0,0,0,0,0,1,0,0,0,0,"['PAUL AVE', 'SAN BRUNO AVE']",0,1,0,0,0,1
POINT(-122.402060967 37.7239199947),37.7239199947,-122.402060967,2021,"{""type"":""Point"",""coordinates"":[-122.402060967,37.7239199947]}",0,1,0,0,0,0,0,1,0,0,0,0,"['PAUL AVE', 'SAN BRUNO AVE']",0,1,0,0,0,1
POINT(-122.402060967 37.7239199947),37.7239199947,-122.402060967,2022,"{""type"":""Point"",""coordinates"":[-122.402060967,37.7239199947]}",0,1,0,0,0,0,1,0,0,0,0,0,"['PAUL AVE', 'SAN BRUNO AVE']",0,1,0,0,1,0
POINT(-122.402061633 37.7493966784),37.7493966784,-122.402061633,2006,"{""type"":""Point"",""coordinates"":[-122.402061633,37.7493966784]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CESAR CHAVEZ ST', 'KANSAS ST']",0,1,0,0,0,1
POINT(-122.402061633 37.7493966784),37.7493966784,-122.402061633,2010,"{""type"":""Point"",""coordinates"":[-122.402061633,37.7493966784]}",1,0,0,0,1,0,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'KANSAS ST']",1,0,1,0,0,0
POINT(-122.402061633 37.7493966784),37.7493966784,-122.402061633,2015,"{""type"":""Point"",""coordinates"":[-122.402061633,37.7493966784]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'KANSAS ST']",1,0,0,1,0,0
POINT(-122.402061633 37.7493966784),37.7493966784,-122.402061633,2018,"{""type"":""Point"",""coordinates"":[-122.402061633,37.7493966784]}",1,0,0,0,1,0,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'KANSAS ST']",1,0,1,0,0,0
POINT(-122.402062677 37.7934373556),37.7934373556,-122.402062677,2018,"{""type"":""Point"",""coordinates"":[-122.402062677,37.7934373556]}",0,1,0,0,0,0,0,1,0,0,0,0,"['HALLECK ST', 'LEIDESDORFF ST']",0,1,0,0,0,1
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2006,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",4,2,0,0,2,2,0,2,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",4,2,2,2,0,2
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2007,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",4,2,0,0,1,3,0,2,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",4,2,1,3,0,2
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2008,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",1,1,0,0,1,0,0,1,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",1,1,1,0,0,1
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2009,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",3,0,0,0,0,3,0,0,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",3,0,0,3,0,0
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2010,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",3,3,0,0,0,3,1,2,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",3,3,0,3,1,2
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2011,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",3,2,0,0,0,3,0,2,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",3,2,0,3,0,2
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2012,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",2,3,0,0,1,1,1,2,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",2,3,1,1,1,2
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2013,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",4,3,0,0,1,3,1,2,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",4,3,1,3,1,2
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2014,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",1,2,0,0,0,1,0,2,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",1,2,0,1,0,2
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2015,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",1,1,0,0,0,1,1,0,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",1,1,0,1,1,0
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2016,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",0,1,0,0,0,0,1,0,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",0,1,0,0,1,0
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2017,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",2,2,0,0,1,1,0,2,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",2,2,1,1,0,2
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2018,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",4,3,0,0,1,3,0,3,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",4,3,1,3,0,3
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2019,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",1,1,0,0,0,1,0,1,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",1,1,0,1,0,1
POINT(-122.402065729 37.7887211523),37.7887211523,-122.402065729,2021,"{""type"":""Point"",""coordinates"":[-122.402065729,37.7887211523]}",1,0,0,0,0,1,0,0,0,0,0,0,"['MARKET ST', 'MONTGOMERY ST', 'NEW MONTGOMERY ST']",1,0,0,1,0,0
POINT(-122.402073125 37.7698850437),37.7698850437,-122.402073125,2009,"{""type"":""Point"",""coordinates"":[-122.402073125,37.7698850437]}",0,1,0,0,0,0,0,1,0,0,0,0,"['DE HARO ST', 'DIVISION ST']",0,1,0,0,0,1
POINT(-122.402073125 37.7698850437),37.7698850437,-122.402073125,2010,"{""type"":""Point"",""coordinates"":[-122.402073125,37.7698850437]}",1,0,0,0,0,1,0,0,0,0,0,0,"['DE HARO ST', 'DIVISION ST']",1,0,0,1,0,0
POINT(-122.402079752 37.7596754321),37.7596754321,-122.402079752,2013,"{""type"":""Point"",""coordinates"":[-122.402079752,37.7596754321]}",0,1,0,0,0,0,1,0,0,0,0,0,"['20TH ST', 'RHODE ISLAND ST']",0,1,0,0,1,0
POINT(-122.402090828 37.7160605254),37.7160605254,-122.402090828,2022,"{""type"":""Point"",""coordinates"":[-122.402090828,37.7160605254]}",0,1,0,0,0,0,1,0,0,0,0,0,"['ALPHA ST', 'GOETTINGEN ST', 'WILDE AVE']",0,1,0,0,1,0
POINT(-122.402095795 37.7135082032),37.7135082032,-122.402095795,2011,"{""type"":""Point"",""coordinates"":[-122.402095795,37.7135082032]}",0,1,0,0,0,0,1,0,0,0,0,0,"['SAN BRUNO AVE', 'SOMERSET ST']",0,1,0,0,1,0
POINT(-122.402095795 37.7135082032),37.7135082032,-122.402095795,2015,"{""type"":""Point"",""coordinates"":[-122.402095795,37.7135082032]}",0,1,0,0,0,0,0,1,0,0,0,0,"['SAN BRUNO AVE', 'SOMERSET ST']",0,1,0,0,0,1
POINT(-122.402097908 37.7129948422),37.7129948422,-122.402097908,2017,"{""type"":""Point"",""coordinates"":[-122.402097908,37.7129948422]}",0,1,0,0,0,0,0,1,0,0,0,0,"['SAN BRUNO AVE', 'TEDDY AVE', 'WABASH TER']",0,1,0,0,0,1
POINT(-122.40210257 37.7739226453),37.7739226453,-122.40210257,2009,"{""type"":""Point"",""coordinates"":[-122.40210257,37.7739226453]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BOARDMAN PL', 'BRANNAN ST']",1,0,0,1,0,0
POINT(-122.40210512 37.7277897033),37.7277897033,-122.40210512,2006,"{""type"":""Point"",""coordinates"":[-122.40210512,37.7277897033]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BAY SHORE BLVD', 'PHELPS ST']",0,1,0,0,0,1
POINT(-122.40210512 37.7277897033),37.7277897033,-122.40210512,2007,"{""type"":""Point"",""coordinates"":[-122.40210512,37.7277897033]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BAY SHORE BLVD', 'PHELPS ST']",0,1,0,0,0,1
POINT(-122.40210512 37.7277897033),37.7277897033,-122.40210512,2008,"{""type"":""Point"",""coordinates"":[-122.40210512,37.7277897033]}",0,1,0,1,0,0,1,0,0,0,1,0,"['BAY SHORE BLVD', 'PHELPS ST']",0,0,0,0,0,0
POINT(-122.40210512 37.7277897033),37.7277897033,-122.40210512,2010,"{""type"":""Point"",""coordinates"":[-122.40210512,37.7277897033]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BAY SHORE BLVD', 'PHELPS ST']",0,1,0,0,0,1
POINT(-122.40210512 37.7277897033),37.7277897033,-122.40210512,2011,"{""type"":""Point"",""coordinates"":[-122.40210512,37.7277897033]}",0,1,0,0,0,0,0,1,0,0,0,0,"['BAY SHORE BLVD', 'PHELPS ST']",0,1,0,0,0,1
POINT(-122.40210512 37.7277897033),37.7277897033,-122.40210512,2012,"{""type"":""Point"",""coordinates"":[-122.40210512,37.7277897033]}",2,0,0,0,0,2,0,0,0,0,0,0,"['BAY SHORE BLVD', 'PHELPS ST']",2,0,0,2,0,0
POINT(-122.40210512 37.7277897033),37.7277897033,-122.40210512,2014,"{""type"":""Point"",""coordinates"":[-122.40210512,37.7277897033]}",1,2,0,0,0,1,0,2,0,0,0,0,"['BAY SHORE BLVD', 'PHELPS ST']",1,2,0,1,0,2
POINT(-122.402108391 37.7240356136),37.7240356136,-122.402108391,2015,"{""type"":""Point"",""coordinates"":[-122.402108391,37.7240356136]}",0,1,0,0,0,0,0,1,0,0,0,0,"['DWIGHT ST', 'SAN BRUNO AVE']",0,1,0,0,0,1
POINT(-122.402108391 37.7240356136),37.7240356136,-122.402108391,2017,"{""type"":""Point"",""coordinates"":[-122.402108391,37.7240356136]}",0,1,0,0,0,0,0,1,0,0,0,0,"['DWIGHT ST', 'SAN BRUNO AVE']",0,1,0,0,0,1
POINT(-122.402108391 37.7240356136),37.7240356136,-122.402108391,2020,"{""type"":""Point"",""coordinates"":[-122.402108391,37.7240356136]}",0,2,0,1,0,0,1,1,0,0,1,0,"['DWIGHT ST', 'SAN BRUNO AVE']",0,1,0,0,0,1
POINT(-122.402140009 37.730895608),37.730895608,-122.402140009,2010,"{""type"":""Point"",""coordinates"":[-122.402140009,37.730895608]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BANCROFT AVE', 'QUINT ST']",0,1,0,0,1,0
POINT(-122.402175388 37.7779261074),37.7779261074,-122.402175388,2017,"{""type"":""Point"",""coordinates"":[-122.402175388,37.7779261074]}",0,1,0,1,0,0,1,0,0,0,1,0,"['I-80 W ON RAMP', 'I-80 WESTBOUND']",0,0,0,0,0,0
POINT(-122.402183518 37.7505807624),37.7505807624,-122.402183518,2013,"{""type"":""Point"",""coordinates"":[-122.402183518,37.7505807624]}",1,0,0,0,1,0,0,0,0,0,0,0,"['26TH ST', 'KANSAS ST']",1,0,1,0,0,0
POINT(-122.402183518 37.7505807624),37.7505807624,-122.402183518,2016,"{""type"":""Point"",""coordinates"":[-122.402183518,37.7505807624]}",2,0,0,0,1,1,0,0,0,0,0,0,"['26TH ST', 'KANSAS ST']",2,0,1,1,0,0
POINT(-122.402183518 37.7505807624),37.7505807624,-122.402183518,2019,"{""type"":""Point"",""coordinates"":[-122.402183518,37.7505807624]}",0,1,0,0,0,0,0,1,0,0,0,0,"['26TH ST', 'KANSAS ST']",0,1,0,0,0,1
POINT(-122.402189646 37.7900390966),37.7900390966,-122.402189646,2007,"{""type"":""Point"",""coordinates"":[-122.402189646,37.7900390966]}",0,1,0,0,0,0,0,1,0,0,0,0,"['MONTGOMERY ST', 'SUTTER ST']",0,1,0,0,0,1
POINT(-122.402189646 37.7900390966),37.7900390966,-122.402189646,2009,"{""type"":""Point"",""coordinates"":[-122.402189646,37.7900390966]}",0,1,0,0,0,0,1,0,0,0,0,0,"['MONTGOMERY ST', 'SUTTER ST']",0,1,0,0,1,0
